created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 22:36:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,594,669,crushthebigots,31161,28851,,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [102, 110]}]","Orlando, FL/Madison, WI"
Fri Jun 18 22:36:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,434,282,cto_maverick,4974,5478,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",dublin
Fri Jun 18 22:36:36 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Over 350 doctors and medical workers have caught #COVID19 in #Indonesia despite being vaccinated with #Sinovac, and dozens have been hospitalized, officials said, as concerns grow about the efficacy of some #Vaccines against more infectious variants. https://t.co/Io7EPbSLUN",0.25,0.25,en,44,31,Quadman22,1656,4139,,"[{'text': 'COVID19', 'indices': [70, 78]}, {'text': 'Indonesia', 'indices': [82, 92]}, {'text': 'Sinovac', 'indices': [123, 131]}]","[{'screen_name': 'EpochTimesChina', 'name': 'The Epoch Times - China Insider', 'id': 302152200, 'id_str': '302152200', 'indices': [3, 19]}]","EL Dorado Hills, Ca."
Fri Jun 18 22:36:40 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Pfizer manipulated its Phase 3 trial data to reflect a lower efficacy for the initial dose (compared to the second… https://t.co/wwpCHbsFQk,0.0,0.0,en,0,0,VeganBobCat,39,98,,[],[],
Fri Jun 18 22:36:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you to everyone - colleagues, patients, public, pregnant women, children - who have transformed our understanding of #COVID19 and enabled #RECOVERY treatments and vaccines to be rolled out. I'm #Red4Research today to acknowledge their phenomenal contribution. @NIHRresearch https://t.co/Y5d4kkoCiO",0.27777777777777773,0.35555555555555557,en,81,11,PeterHorby,10510,147,,[],"[{'screen_name': 'LucyChappell2', 'name': 'Lucy Chappell', 'id': 708351027091734528, 'id_str': '708351027091734528', 'indices': [3, 17]}]",
Fri Jun 18 22:36:47 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","One of the most important videos you can watch about #covid19. 

THIS LAWYER has put a together one of the most thorough presentations regarding PCR tests, lockdowns, masks, Bill Gates, WHO, vaccines, etc 

GET NERVOUS PHARMA THUGS. YOU'RE BEING SUED.

https://t.co/2gdEvc50FG",0.4666666666666666,0.6666666666666666,en,389,290,ClichyRose3,846,1140,,"[{'text': 'covid19', 'indices': [71, 79]}]","[{'screen_name': 'DrThomasPaul', 'name': 'Dr. Thomas Paul, Therapist #MindBody', 'id': 1558861508, 'id_str': '1558861508', 'indices': [3, 16]}]",Earth 
Fri Jun 18 22:36:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Next Africa: As the world’s richest countries ease coronavirus restrictions and prepare for a return to pre-pandemic life, Africa is in the grip of a rapidly escalating third wave. Click on this story to subscribe to our weekly newsletter.
https://t.co/zLr5TXZT4S",0.0,0.0,en,13,11,DrBrighton4,277,2170,,[],"[{'screen_name': 'BBGAfrica', 'name': 'Bloomberg Africa', 'id': 632923508, 'id_str': '632923508', 'indices': [3, 13]}]",Cuba @ University Of Cuba
Fri Jun 18 22:36:58 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Govt, media &amp; HCWs are misleading Canadians saying #COVID19 vaccines are ""approved."" They are only approved for emergency use.

1980 Supreme Court, Reibl v Hughes: vax administrators must give patient sufficient information to make an informed choice. If injured, you can sue. https://t.co/c79d8wgbAl",0.0,1.0,en,72,46,Tidoggg,76,82,,"[{'text': 'COVID19', 'indices': [72, 80]}]","[{'screen_name': 'BLNewsMedia', 'name': 'Bright Light News', 'id': 1292179590702653440, 'id_str': '1292179590702653440', 'indices': [3, 15]}]",
Fri Jun 18 22:37:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 199,26… https://t.co/vM57V27UuA",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
Fri Jun 18 22:37:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 919,0,… https://t.co/Jb6Lar1tHb",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
Fri Jun 18 22:37:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","How Limpopo – one of SA's poorest provinces – is leading SA’s #vaccine rollout 
#Covid19 #Vaccination… https://t.co/YguakgRPHH",0.0,0.0,en,0,0,funkneekirk,1476,1441,False,"[{'text': 'vaccine', 'indices': [62, 70]}, {'text': 'Covid19', 'indices': [80, 88]}, {'text': 'Vaccination', 'indices': [89, 101]}]",[],South Africa
Fri Jun 18 22:37:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,435,283,kevinruddvevo,1860,541,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
Fri Jun 18 22:37:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Africa, which holds the majority of the world's #LDCs, needs additional liquidity to recover from #COVID19. The Special Drawing Rights must be released now if countries are going to have a shot at a #green resilient recovery. #SDRs #Vaccines #DSSI #LSF @SongweVera https://t.co/Nx2GEmyhdV",0.07857142857142857,0.4357142857142857,en,8,7,bukolaiji,536,3429,,"[{'text': 'Africa', 'indices': [18, 25]}, {'text': 'LDCs', 'indices': [67, 72]}, {'text': 'COVID19', 'indices': [117, 125]}]","[{'screen_name': 'ECA_OFFICIAL', 'name': 'ECA', 'id': 329666643, 'id_str': '329666643', 'indices': [3, 16]}]","Lagos, Nigeria"
Fri Jun 18 22:37:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The #COVID19 virus is moving faster than the global distribution of vaccines. To end the pandemic, our shared goal must be to vaccinate at least 70% of the world’s population by the time the @G7 meets again in 🇩🇪 next year. To do that, we need 11 billion doses. #VaccinEquity https://t.co/l6CIzi2ruu",-0.09999999999999999,0.13333333333333333,en,658,326,jeanvegamorales,1761,258,,"[{'text': 'COVID19', 'indices': [18, 26]}]","[{'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [3, 12]}]",
Fri Jun 18 22:37:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,594,668,tenuMina,139,63,,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [102, 110]}]",Silicon Valley
Fri Jun 18 22:37:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AmitAryaMD: List of vaccines which don't work against #COVID19 variants after 2 doses:

1.
2.
3. 
4. 

Please...go and get vaccinated! 💉",0.0,0.0,en,398,104,EmaSeren,37,213,,"[{'text': 'COVID19', 'indices': [58, 66]}]","[{'screen_name': 'AmitAryaMD', 'name': 'Dr. Amit Arya', 'id': 3014537423, 'id_str': '3014537423', 'indices': [3, 14]}]",
Fri Jun 18 22:37:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","One of the most important videos you can watch about #covid19. 

THIS LAWYER has put a together one of the most thorough presentations regarding PCR tests, lockdowns, masks, Bill Gates, WHO, vaccines, etc 

GET NERVOUS PHARMA THUGS. YOU'RE BEING SUED.

https://t.co/2gdEvc50FG",0.4666666666666666,0.6666666666666666,en,391,292,paradise_joanne,473,487,,"[{'text': 'covid19', 'indices': [71, 79]}]","[{'screen_name': 'DrThomasPaul', 'name': 'Dr. Thomas Paul, Therapist #MindBody', 'id': 1558861508, 'id_str': '1558861508', 'indices': [3, 16]}]",New York and Florida
Fri Jun 18 22:38:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21 and the coming one world government, a New World Order.",0.24318181818181817,0.5022727272727273,en,91,32,Dyncymraeg2,435,476,,[],"[{'screen_name': 'Artemis2030', 'name': 'Artemis 2030 🇦🇺', 'id': 1327857595558756352, 'id_str': '1327857595558756352', 'indices': [3, 15]}]",Australia
Fri Jun 18 22:38:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",African variant coming soon,0.0,0.0,en,0,0,wewereimmortal,49,470,,[],[],The Hamburg Syndrome
Fri Jun 18 22:38:11 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @davidpakmanshow: Lab Leak, Masks, and Vaccines with Dr. Ashish Jha 

@ashishkjha #COVID19

WATCH: https://t.co/ccyGRMOhKA https://t.co/…",0.0,0.0,en,26,7,Brown_SPH,7727,837,False,"[{'text': 'COVID19', 'indices': [85, 93]}]","[{'screen_name': 'davidpakmanshow', 'name': 'David Pakman Show', 'id': 140060120, 'id_str': '140060120', 'indices': [3, 19]}, {'screen_name': 'ashishkjha', 'name': 'Ashish K. Jha, MD, MPH', 'id': 39416218, 'id_str': '39416218', 'indices': [73, 84]}]","Providence, RI"
Fri Jun 18 22:38:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","👇 Get vaccinated or you could lose your mind (or at least part of it), if you get infected with #COVID19!!!!… https://t.co/5xHYl6PoBN",-0.3,0.4,en,0,0,gurdipsahota,1018,2683,,"[{'text': 'COVID19', 'indices': [96, 104]}]",[],"Surrey, BC, Canada"
Fri Jun 18 22:38:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,491,249,tcmurray,19656,5251,,[],"[{'screen_name': 'globalhlthtwit', 'name': 'Anthony Costello', 'id': 83440337, 'id_str': '83440337', 'indices': [3, 18]}]","London, UK"
Fri Jun 18 22:38:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BioCubaFarma says phase 3 clinical trial results for #Cuban #COVID19 #vaccines are due out in a few days. Soberana02 (with and without booster) and Abdala were tested in 85K+ volunteers in Havana and eastern Cuba. @BioCubaFarma @FinlayInstituto @cda_dc @WOLA_org @aperezriverol https://t.co/GkrwLdJX1M,-0.1625,0.2375,en,76,46,ZayasTabio,348,127,,"[{'text': 'Cuban', 'indices': [69, 75]}, {'text': 'COVID19', 'indices': [76, 84]}, {'text': 'vaccines', 'indices': [85, 94]}]","[{'screen_name': 'MediccGail', 'name': 'GailReedMEDICC', 'id': 785263274992529408, 'id_str': '785263274992529408', 'indices': [3, 14]}]",
Fri Jun 18 22:38:34 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It's BOTH, dammit, both. Vaccine AND protective measures until we are all safe. ESPECIALLY kids. Because we are a truly broken civilization if we are one that does not protect kids from the long-term impacts of #COVID19, let alone the 1 in 12 #LongCovidKids now.",0.033333333333333326,0.6333333333333333,en,18,3,Wendy1deGroot,600,650,,[],"[{'screen_name': 'beansprouts_mom', 'name': ""Bean & Sprout's Mom At Home in a Good Armchair"", 'id': 3282955777, 'id_str': '3282955777', 'indices': [3, 19]}]",
Fri Jun 18 22:38:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","THIS is why #vaccineNationalism was a problem to begin with, and why #vaccineEquity matters today. 

Our lives are connected to every other life on this planet. We need to care.

COVID-19 surges worsen vaccine shortages in poorest countries
https://t.co/YR00Alaakk https://t.co/BrnGbSHfe1",-0.125,0.375,en,2,2,nnp_bc,5550,2839,,"[{'text': 'vaccineNationalism', 'indices': [29, 48]}, {'text': 'vaccineEquity', 'indices': [86, 100]}]","[{'screen_name': 'KMPlamondon', 'name': 'Dr. Katrina Plamondon', 'id': 1417029859, 'id_str': '1417029859', 'indices': [3, 15]}]","British Columbia, Canada"
Fri Jun 18 22:38:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,436,284,mustangidahumi1,176,602,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
Fri Jun 18 22:39:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you to everyone - colleagues, patients, public, pregnant women, children - who have transformed our understanding of #COVID19 and enabled #RECOVERY treatments and vaccines to be rolled out. I'm #Red4Research today to acknowledge their phenomenal contribution. @NIHRresearch https://t.co/Y5d4kkoCiO",0.27777777777777773,0.35555555555555557,en,81,12,clifford0584,4370,4312,,[],"[{'screen_name': 'LucyChappell2', 'name': 'Lucy Chappell', 'id': 708351027091734528, 'id_str': '708351027091734528', 'indices': [3, 17]}]","Manchester, England"
Fri Jun 18 22:39:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,438,286,namikahani_,845,747,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Free Palestine
Fri Jun 18 22:39:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Former Pfizer VP and Virologist, Dr. Michael Yeadon, is one of the most credentialed medical professionals speaking out about the dangers of the #Covid19 vaccines, breaks down his “list of lies” that keeps him up at night. https://t.co/LSE8CrKdqn",0.08611111111111111,0.19722222222222224,en,1587,904,scott48_scott,62,64,,[],"[{'screen_name': 'HighWireTalk', 'name': 'The HighWire', 'id': 851985789072408576, 'id_str': '851985789072408576', 'indices': [3, 16]}]",United States
Fri Jun 18 22:40:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","One of the most important videos you can watch about #covid19. 

THIS LAWYER has put a together one of the most thorough presentations regarding PCR tests, lockdowns, masks, Bill Gates, WHO, vaccines, etc 

GET NERVOUS PHARMA THUGS. YOU'RE BEING SUED.

https://t.co/2gdEvc50FG",0.4666666666666666,0.6666666666666666,en,391,293,BastiaanFff,766,2171,,"[{'text': 'covid19', 'indices': [71, 79]}]","[{'screen_name': 'DrThomasPaul', 'name': 'Dr. Thomas Paul, Therapist #MindBody', 'id': 1558861508, 'id_str': '1558861508', 'indices': [3, 16]}]",
Fri Jun 18 22:40:18 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/…,0.0,0.0,en,441,287,Ihebchaourar1,50,87,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
Fri Jun 18 22:40:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@FLMIRONES #Ex_Pfizer Vice-President: #COVID19 Vaccines to Cause “Mass Depopulation” Event Within 2 years https://t.co/cBT49Dd91X a través de @therealredelephants,0.0,0.0,en,1,2,niqui_nuqui,1071,2168,,"[{'text': 'Ex_Pfizer', 'indices': [29, 39]}, {'text': 'COVID19', 'indices': [56, 64]}]","[{'screen_name': 'JUANdeITALIA', 'name': 'juandeitalia', 'id': 114057696, 'id_str': '114057696', 'indices': [3, 16]}, {'screen_name': 'FLMIRONES', 'name': 'FERNANDO LÓPEZ-MIRONES', 'id': 2435227451, 'id_str': '2435227451', 'indices': [18, 28]}]","New Hampton, NH"
Fri Jun 18 22:40:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Men, still have questions about getting vaccinated against #COVID19? Don’t let #WearBlueDay end without getting the facts about #COVID19 vaccines. Be #VaccineReady and find a vaccination provider near you: https://t.co/Tyvhtwecmp https://t.co/ghQ0VDdVa0",0.1,0.4,en,0,2,MarcusGMay1,589,5011,,"[{'text': 'Men', 'indices': [20, 24]}, {'text': 'COVID19', 'indices': [80, 88]}, {'text': 'WearBlueDay', 'indices': [100, 112]}]","[{'screen_name': 'MinorityHealth', 'name': 'Minority Health', 'id': 104576097, 'id_str': '104576097', 'indices': [3, 18]}]",United States
